authid,name,n_articles,n_us_articles,n_us_explicit,n_us_inferred,n_non_us,n_unclear,n_unreviewed,n_not_applicable,n_us_upper,n_reviewed,annotation_coverage,resolved_geography_coverage,n_geography_conflicts,n_mixed_country_us_articles,article_ids,scope,count_interpretation,us_competition_rank,us_display_position,all_competition_rank
31967965800,Zink J.R.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,84945551333|85119072896,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1525,984
33568245700,Pizmony-Levy O.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105022738399|84878841924,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1526,984
33767902400,Landwehr C.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85074345637|85213948850,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1527,984
34869952300,Kennedy J.J.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105004428157|85190104722,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1528,984
34873048800,Pautz M.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,84952980722|84961214117,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1529,984
34979801500,Merk C.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85121607836|85153201787,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1530,984
35067728600,Charron N.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105025522576|85131644346,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1531,984
35096831500,Sicilia M.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85120350922|85161479859,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1532,984
35099329000,Takikawa H.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105032699989|85196382558,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1533,984
35103612800,Syme M.L.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85075480439|85081711071,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1534,984
35103673600,Tolstrup J.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105021846351|85176425187,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1535,984
35109797000,Salgado M.,2,0,0,0,1,0,1,0,1,1,0.5,0.5,0,0,105034202335|85107628562,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1536,984
35111336500,Kennedy R.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105000017848|85187940095,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1537,984
35115467200,Rim H.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105035440594|85057214997,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1538,984
35147810700,Freiburger T.L.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,77955678399|84978962251,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1539,984
35179553600,Hopmann D.N.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85027549067|85086107887,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1540,984
35182442500,Becher M.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85090445420|85200547541,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1541,984
35241181100,Steiner P.M.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,77954812681|85066750611,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1542,984
35263277100,Weinschenk A.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85019162495|85163136162,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1543,984
35275429300,Kachi A.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85058481501|85153072511,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1544,984
35304664300,Bartley T.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105043280470|85129147756,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1545,984
35304798800,Fernandez R.M.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85007044435|85050356205,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1546,984
35317177200,Harrits G.S.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85050879733|85059288924,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1547,984
35317289600,Dinesen P.T.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105014460745|84956573265,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1548,984
35323914500,Bailard C.S.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85162113714|85179451002,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1549,984
35361989600,Hamari J.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105003296663|85109969589,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1550,984
35362700200,Tsai A.C.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105028028025|85020105992,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1551,984
35364804000,Lelkes Y.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105045810738|85065255917,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1552,984
35368077600,Dumitrescu D.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85085165185|85143604059,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1553,984
35484028300,St. John F.A.V.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105007002458|85198669433,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1554,984
35561011800,Stewart A.J.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85122767885|85161613034,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1555,984
35609260000,Rego A.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105013549770|85081641018,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1556,984
35617754500,Krones T.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,84872290575|85117767363,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1557,984
35748791700,Pandey S.K.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,84944145523|85079450400,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1558,984
35768351100,McCarthy L.A.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85032630950|85100007239,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1559,984
35812758800,Wagnsson C.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85131739595|85187449895,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1560,984
35902262500,Maibach E.W.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85014547994|85016519697,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1561,984
35917888400,Singer E.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,84883649423|85077693562,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1562,984
35973462400,Weaver V.M.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,84858005309|85103499459,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1563,984
35980463800,Linde J.,2,0,0,0,1,0,1,0,1,1,0.5,0.5,0,0,105007539604|85199980210,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1564,984
35982534400,Carlsson M.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85132151228|85184274272,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1565,984
36008030800,Cabooter E.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,84963799609|85083768996,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1566,984
36027059000,Vainio A.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85042211239|85139044767,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1567,984
36061700200,Doering B.K.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85059811336|85090886226,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1568,984
36084046100,Dolls M.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105003714066|85096867226,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1569,984
36112788700,Aksoy D.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85098223456|85192257577,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1570,984
36145980500,Aasen M.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85042194126|85099600880,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1571,984
36154457000,Hideg I.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105011058451|85152892312,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1572,984
36161714400,Besbris M.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105043119125|85168119957,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1573,984
36175853300,Hannikainen I.R.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85140664233|85159123213,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1574,984
36179493700,Chadi A.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85105400300|85209571364,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1575,984
36180428100,Wagner J.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85141588638|85150162104,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1576,984
36240322600,Craig S.C.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,84964237919|85183647677,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1577,984
36241862300,Meyer T.M.,2,0,0,0,1,0,1,0,1,1,0.5,0.5,0,0,105012618559|85175473443,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1578,984
36439973300,Merry M.K.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85121291555|85192800629,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1579,984
36460418800,Stecker C.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105003892433|105039217495,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1580,984
36504854200,Spektor M.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,85124229301|85145199719,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1581,984
36518868300,Jensenius F.R.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105023391134|85215863527,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1582,984
36603019100,Liu Y.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105005078467|105012945317,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1583,984
36619594000,Lenzner T.,2,0,0,0,0,1,1,0,2,1,0.5,0.0,0,0,84867663075|85137049716,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1584,984
36661859700,Collingwood L.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,84862689577|85081939729,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1585,984
36710399500,Nelson K.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,84876901340|84930710840,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1586,984
36721932200,Oliveros V.,2,0,0,0,1,0,1,0,1,1,0.5,0.5,0,0,85041923450|85152296772,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1587,984
36728266100,Sánchez F.L.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,84863659470|84871217550,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1588,984
36773291300,Koos S.,2,0,0,0,0,0,2,0,2,0,0.0,0.0,0,0,105043280470|85152539236,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,1589,984
