variant,display_position,competition_rank,authid,name,n_articles,n_first,n_last,n_sole,n_first_excluding_sole,n_last_excluding_sole,score_tie_size,article_ids,scopus_author_url,status
narrower_query,6470,2652,56018184500,Choi S.,1,1,1,1,0,0,9283,85056300275,https://www.scopus.com/authid/detail.uri?authorId=56018184500,unvalidated_query_candidate_articles
narrower_query,6471,2652,56018249900,Connolly J.M.,1,1,0,0,1,0,9283,85096091363,https://www.scopus.com/authid/detail.uri?authorId=56018249900,unvalidated_query_candidate_articles
narrower_query,6472,2652,56020850900,Dabla-Norris E.,1,1,0,0,1,0,9283,85204554454,https://www.scopus.com/authid/detail.uri?authorId=56020850900,unvalidated_query_candidate_articles
narrower_query,6473,2652,56022959500,Matkovskyy R.,1,0,1,0,0,1,9283,105045412753,https://www.scopus.com/authid/detail.uri?authorId=56022959500,unvalidated_query_candidate_articles
narrower_query,6474,2652,56023058300,Liebold B.,1,1,0,0,1,0,9283,85107280775,https://www.scopus.com/authid/detail.uri?authorId=56023058300,unvalidated_query_candidate_articles
narrower_query,6475,2652,56026190400,Grigoryeva M.S.,1,0,1,0,0,1,9283,85200831312,https://www.scopus.com/authid/detail.uri?authorId=56026190400,unvalidated_query_candidate_articles
narrower_query,6476,2652,56026231400,Jian Y.C.,1,1,0,0,1,0,9283,105040402695,https://www.scopus.com/authid/detail.uri?authorId=56026231400,unvalidated_query_candidate_articles
narrower_query,6477,2652,56026785400,Hakelberg L.,1,0,1,0,0,1,9283,105039821810,https://www.scopus.com/authid/detail.uri?authorId=56026785400,unvalidated_query_candidate_articles
narrower_query,6478,2652,56026797300,Fischborn M.,1,1,1,1,0,0,9283,85132355196,https://www.scopus.com/authid/detail.uri?authorId=56026797300,unvalidated_query_candidate_articles
narrower_query,6479,2652,56027902000,Martin K.,1,0,1,0,0,1,9283,84893552697,https://www.scopus.com/authid/detail.uri?authorId=56027902000,unvalidated_query_candidate_articles
narrower_query,6480,2652,56028601600,Sabirova F.,1,0,1,0,0,1,9283,85164465839,https://www.scopus.com/authid/detail.uri?authorId=56028601600,unvalidated_query_candidate_articles
narrower_query,6481,2652,56029844100,Goldberg A.C.,1,0,1,0,0,1,9283,105012588471,https://www.scopus.com/authid/detail.uri?authorId=56029844100,unvalidated_query_candidate_articles
narrower_query,6482,2652,56032655700,Roghanizad M.M.,1,1,0,0,1,0,9283,85122099800,https://www.scopus.com/authid/detail.uri?authorId=56032655700,unvalidated_query_candidate_articles
narrower_query,6483,2652,56032742500,Bartols A.,1,0,1,0,0,1,9283,85100451583,https://www.scopus.com/authid/detail.uri?authorId=56032742500,unvalidated_query_candidate_articles
narrower_query,6484,2652,56033358500,Fernandez-Duque D.,1,1,0,0,1,0,9283,84926171269,https://www.scopus.com/authid/detail.uri?authorId=56033358500,unvalidated_query_candidate_articles
narrower_query,6485,2652,56033509100,McCabe S.,1,1,0,0,1,0,9283,85104972333,https://www.scopus.com/authid/detail.uri?authorId=56033509100,unvalidated_query_candidate_articles
narrower_query,6486,2652,56034137300,Wang S.,1,0,1,0,0,1,9283,85029612266,https://www.scopus.com/authid/detail.uri?authorId=56034137300,unvalidated_query_candidate_articles
narrower_query,6487,2652,56034206600,Vanwesenbeeck I.,1,0,1,0,0,1,9283,85014010934,https://www.scopus.com/authid/detail.uri?authorId=56034206600,unvalidated_query_candidate_articles
narrower_query,6488,2652,56034619800,Newmeyer C.E.,1,1,0,0,1,0,9283,85053401821,https://www.scopus.com/authid/detail.uri?authorId=56034619800,unvalidated_query_candidate_articles
narrower_query,6489,2652,56035211900,Wood A.K.,1,1,1,1,0,0,9283,85124454562,https://www.scopus.com/authid/detail.uri?authorId=56035211900,unvalidated_query_candidate_articles
narrower_query,6490,2652,56037207800,Doliński D.,1,0,1,0,0,1,9283,105017399593,https://www.scopus.com/authid/detail.uri?authorId=56037207800,unvalidated_query_candidate_articles
narrower_query,6491,2652,56037248900,Clarke M.,1,1,0,0,1,0,9283,84931053023,https://www.scopus.com/authid/detail.uri?authorId=56037248900,unvalidated_query_candidate_articles
narrower_query,6492,2652,56037598600,Hall M.G.,1,0,1,0,0,1,9283,105038081609,https://www.scopus.com/authid/detail.uri?authorId=56037598600,unvalidated_query_candidate_articles
narrower_query,6493,2652,56038145200,Vandusky-Allen J.,1,1,0,0,1,0,9283,85166397064,https://www.scopus.com/authid/detail.uri?authorId=56038145200,unvalidated_query_candidate_articles
narrower_query,6494,2652,56039534400,Vos D.,1,1,1,1,0,0,9283,84976308264,https://www.scopus.com/authid/detail.uri?authorId=56039534400,unvalidated_query_candidate_articles
narrower_query,6495,2652,56040092700,Krawatzek F.,1,1,0,0,1,0,9283,85186329002,https://www.scopus.com/authid/detail.uri?authorId=56040092700,unvalidated_query_candidate_articles
narrower_query,6496,2652,56040850000,Alcolea-Díaz G.,1,0,1,0,0,1,9283,85116243187,https://www.scopus.com/authid/detail.uri?authorId=56040850000,unvalidated_query_candidate_articles
narrower_query,6497,2652,56041270700,Krause K.,1,1,1,1,0,0,9283,84894225605,https://www.scopus.com/authid/detail.uri?authorId=56041270700,unvalidated_query_candidate_articles
narrower_query,6498,2652,56043082800,Berg L.A.,1,1,0,0,1,0,9283,105045424464,https://www.scopus.com/authid/detail.uri?authorId=56043082800,unvalidated_query_candidate_articles
narrower_query,6499,2652,56043308100,Yilmaz G.,1,0,1,0,0,1,9283,85064477346,https://www.scopus.com/authid/detail.uri?authorId=56043308100,unvalidated_query_candidate_articles
narrower_query,6500,2652,56043606500,Scott Bell C.,1,0,1,0,0,1,9283,84894306502,https://www.scopus.com/authid/detail.uri?authorId=56043606500,unvalidated_query_candidate_articles
narrower_query,6501,2652,56043736000,Herrington L.M.,1,1,1,1,0,0,9283,85116772428,https://www.scopus.com/authid/detail.uri?authorId=56043736000,unvalidated_query_candidate_articles
narrower_query,6502,2652,56044331700,Chen X.J.,1,1,0,0,1,0,9283,85092926306,https://www.scopus.com/authid/detail.uri?authorId=56044331700,unvalidated_query_candidate_articles
narrower_query,6503,2652,56046763000,Lewis J.I.,1,0,1,0,0,1,9283,85195141299,https://www.scopus.com/authid/detail.uri?authorId=56046763000,unvalidated_query_candidate_articles
narrower_query,6504,2652,56046785900,Wang C.,1,0,1,0,0,1,9283,85166537426,https://www.scopus.com/authid/detail.uri?authorId=56046785900,unvalidated_query_candidate_articles
narrower_query,6505,2652,56047576900,Buffel V.,1,0,1,0,0,1,9283,105048121011,https://www.scopus.com/authid/detail.uri?authorId=56047576900,unvalidated_query_candidate_articles
narrower_query,6506,2652,56048676800,Bullock J.B.,1,1,0,0,1,0,9283,85017357787,https://www.scopus.com/authid/detail.uri?authorId=56048676800,unvalidated_query_candidate_articles
narrower_query,6507,2652,56051014900,Wiener H.J.D.,1,1,0,0,1,0,9283,85140966384,https://www.scopus.com/authid/detail.uri?authorId=56051014900,unvalidated_query_candidate_articles
narrower_query,6508,2652,56051906000,Lizotte M.K.,1,0,1,0,0,1,9283,105011313665,https://www.scopus.com/authid/detail.uri?authorId=56051906000,unvalidated_query_candidate_articles
narrower_query,6509,2652,56056094600,Weert J.C.M.v.,1,0,1,0,0,1,9283,85090208435,https://www.scopus.com/authid/detail.uri?authorId=56056094600,unvalidated_query_candidate_articles
narrower_query,6510,2652,56058236100,Hindriks P.,1,1,0,0,1,0,9283,84994613652,https://www.scopus.com/authid/detail.uri?authorId=56058236100,unvalidated_query_candidate_articles
