authid,name,n_articles,n_us_articles,n_us_explicit,n_us_inferred,n_non_us,n_unclear,n_unreviewed,n_not_applicable,n_us_upper,n_reviewed,annotation_coverage,resolved_geography_coverage,n_geography_conflicts,n_mixed_country_us_articles,article_ids,scope,count_interpretation,us_competition_rank,us_display_position,all_competition_rank
16066752900,Aharoni E.,7,2,2,0,0,5,0,0,7,7,1.0,0.285714,0,0,84874724915|85057293626|85089124721|85120438138|85132734289|85159865660|85205233423,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,94,83
16244346100,Caillier J.G.,7,2,1,1,0,5,0,0,7,7,1.0,0.285714,0,0,105020824878|85042433032|85087519641|85138294292|85152024166|85170831794|85196301348,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,95,83
42161868700,Atte Oksanen,7,2,2,0,5,0,0,0,2,7,1.0,1.0,0,2,85061311427|85076359084|85083720807|85101022632|85146083795|85175177312|85194493858,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,96,83
55135830500,Gábor Simonovits,7,2,1,1,2,1,0,2,3,7,1.0,0.857143,0,0,105018681448|84907224761|84929675895|84946492047|84976408149|85029796805|85127649210,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,97,83
56394620600,Kiratli O.S.,7,2,2,0,4,1,0,0,3,7,1.0,0.857143,0,1,105019246500|85075140130|85089676686|85124711493|85146277524|85182157282|86000737504,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,98,83
56868425000,Kai Quek,7,2,2,0,5,0,0,0,2,7,1.0,1.0,0,1,105013279686|105031363663|85033378563|85066606469|85126369047|85127895187|85186262055,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,99,83
57206937457,Azusa Uji,7,2,2,0,5,0,0,0,2,7,1.0,1.0,0,0,105010226878|85096219826|85109104338|85122571011|85146502704|85193987772|85214296759,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,100,83
7102332636,Oliver James,6,2,2,0,1,2,0,1,4,6,1.0,0.666667,0,0,85014596724|85038355714|85088856469|85089985354|85095755893|85101865548,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,101,115
57191708105,Chu H.,6,2,0,2,0,1,3,0,6,3,0.5,0.333333,0,0,105012405225|85053150652|85054463912|85078680582|85093981491|85128709676,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,102,115
57201432992,Williamson S.,6,2,2,0,0,0,4,0,6,2,0.333333,0.333333,0,1,105012359420|105024231488|85097946646|85098180961|85107370348|85144975057,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,103,115
12446550300,Tingley D.,5,2,2,0,0,0,3,0,5,2,0.4,0.4,0,0,105003448058|84902437963|85042230875|85077074496|85116162897,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,104,195
23485677100,Kertzer J.D.,5,2,2,0,0,0,3,0,5,2,0.4,0.4,0,0,85020188394|85046533072|85078720051|85111880408|85147100567,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,105,195
55236970500,Flores R.D.,5,2,1,1,0,0,3,0,5,2,0.4,0.4,0,0,105027959279|85048124927|85053749730|85087008586|85096867241,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,106,195
55364149100,Newman B.J.,5,2,0,2,0,0,3,0,5,2,0.4,0.4,0,0,84995356828|85033714347|85056606391|85067402720|85079694710,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,107,195
56556860600,Knotz C.M.,5,2,2,0,1,0,2,0,4,3,0.6,0.6,0,2,105020815260|85111715301|85113190278|85212286208|86000736348,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,108,195
57193737528,Tappin B.M.,5,2,1,1,0,1,2,0,5,3,0.6,0.4,0,0,85113531708|85149118557|85150721786|85163212575|85212150786,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,109,195
57206333217,Dixon G.,5,2,0,2,0,0,3,0,5,2,0.4,0.4,0,0,105011352996|84953713862|85058656231|85099282394|85178384551,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,110,195
57209506683,Kolcava D.,5,2,1,1,2,0,1,0,3,4,0.8,0.8,0,2,105043534448|85083863861|85104056574|85141374427|85149027612,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,111,195
26436249500,Werfel S.,4,2,2,0,0,0,2,0,4,2,0.5,0.5,0,0,85021746381|85050150754|85098180961|85133919585,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,112,340
35729124000,Rydberg J.,4,2,2,0,0,0,2,0,4,2,0.5,0.5,0,0,105001983152|105039666012|85028344610|85047170366,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,113,340
55361150500,Norris R.J.,4,2,0,2,0,1,1,0,4,3,0.75,0.5,0,0,85053299605|85067057847|85090798278|85217183484,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,114,340
57191280104,Bansak K.,4,2,0,2,0,1,0,1,3,4,1.0,0.75,0,0,85041214633|85065436110|85171738080|85177488077,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,115,340
57202391304,Kobayashi Y.,4,2,1,1,0,0,2,0,4,2,0.5,0.5,0,1,85042721612|85095421524|85109571277|85188810179,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,116,340
57202612248,Tregle B.,4,2,1,1,0,1,1,0,4,3,0.75,0.5,0,0,105011656970|105028871734|105034351804|85091202562,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,117,340
57211095608,Martel C.,4,2,1,1,0,0,2,0,4,2,0.5,0.5,0,0,105001867884|105005755328|85101069099|85193970570,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,118,340
57226080281,Yeung E.S.F.,4,2,2,0,0,0,2,0,4,2,0.5,0.5,0,1,105011031244|85126369047|85139149827|85206830858,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,119,340
58479758100,Hoes E.,4,2,2,0,0,0,2,0,4,2,0.5,0.5,0,1,105003501671|105022440662|85179373761|85195603094,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,120,340
7006024841,Reiner P.B.,3,2,2,0,0,0,1,0,3,2,0.666667,0.666667,0,2,84938293936|84947046308|85026898144,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,121,599
7102997220,Schwarz N.,3,2,1,1,0,0,1,0,3,2,0.666667,0.666667,0,0,79952659541|84922814039|85162196114,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,122,599
7103401959,Rothman A.J.,3,2,2,0,0,1,0,0,3,3,1.0,0.666667,0,0,85063166355|85122303516|85171600308,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,123,599
7201583080,Shen F.X.,3,2,1,1,0,0,1,0,3,2,0.666667,0.666667,0,0,84870179613|84907224950|84922797383,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,124,599
12790445300,Pearson A.R.,3,2,2,0,0,0,1,0,3,2,0.666667,0.666667,0,0,84960092229|85057582560|85167522555,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,125,599
12795811900,Fowler E.F.,3,2,0,2,0,0,1,0,3,2,0.666667,0.666667,0,0,79952278803|84922827993|84923924266,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,126,599
14012211900,Cluverius J.,3,2,2,0,0,0,1,0,3,2,0.666667,0.666667,0,0,85087869356|85120698313|85138407074,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,127,599
14834656800,Witko C.,3,2,1,1,0,1,0,0,3,3,1.0,0.666667,0,0,85109308295|85193946140|85200455835,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,128,599
36761144000,Mosleh M.,3,2,2,0,0,0,0,1,2,3,1.0,1.0,0,1,85120491400|85205594046|85206618776,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,129,599
54895144000,Dellmuth L.,3,2,2,0,0,0,1,0,3,2,0.666667,0.666667,0,2,85063328286|85064750490|85079670115,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,130,599
55580610600,Suiter J.,3,2,2,0,0,0,1,0,3,2,0.666667,0.666667,0,1,105024891648|85144766986|85216077624,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,131,599
57200506081,Sevi S.,3,2,1,1,0,0,1,0,3,2,0.666667,0.666667,0,0,85120876506|85136703592|85201964089,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,132,599
57202847432,Vaughn P.E.,3,2,2,0,0,0,1,0,3,2,0.666667,0.666667,0,0,105007228428|105032210380|105035126688,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,133,599
57208740176,Ársælsson K.M.,3,2,2,0,0,1,0,0,3,3,1.0,0.666667,0,0,105024003881|85065670412|85112265805,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,134,599
57219747002,Gunderson A.,3,2,0,2,0,0,1,0,3,2,0.666667,0.666667,0,0,105005597308|105012355723|85143607516,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,135,599
57357542200,Wittenberg C.,3,2,2,0,0,1,0,0,3,3,1.0,0.666667,0,0,105008878283|85120323140|85172870189,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,136,599
6603923667,Kiser E.,2,2,1,1,0,0,0,0,2,2,1.0,1.0,0,0,85044032298|85089290541,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,137,1164
6701633133,Oldmixon E.,2,2,2,0,0,0,0,0,2,2,1.0,1.0,0,0,84959343624|85053221139,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,138,1164
7202279174,Parry J.A.,2,2,0,2,0,0,0,0,2,2,1.0,1.0,0,0,84901278220|85101964602,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,139,1164
7203025729,Burgess D.J.,2,2,1,1,0,0,0,0,2,2,1.0,1.0,0,0,84903310507|85053865862,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,140,1164
8751975000,Cook F.,2,2,2,0,0,0,0,0,2,2,1.0,1.0,0,0,84901037027|85008246775,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,141,1164
8834415500,Roe D.,2,2,2,0,0,0,0,0,2,2,1.0,1.0,0,0,85134747070|85147143671,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,142,1164
23098672700,Wallsten K.,2,2,0,2,0,0,0,0,2,2,1.0,1.0,0,0,84981249322|85011497605,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,143,1164
23667181100,Goldfarb J.L.,2,2,2,0,0,0,0,0,2,2,1.0,1.0,0,0,85014593137|85099406266,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,144,1164
34880205600,Kogan V.,2,2,0,2,0,0,0,0,2,2,1.0,1.0,0,0,84868652825|84922321696,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,145,1164
36707859300,Kirkland J.H.,2,2,0,2,0,0,0,0,2,2,1.0,1.0,0,0,105004286558|85065410868,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,146,1164
50262750800,Przepiorka W.,2,2,1,1,0,0,0,0,2,2,1.0,1.0,0,0,85058698012|85074603977,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,147,1164
55354531300,Ecker-Ehrhardt M.,2,2,2,0,0,0,0,0,2,2,1.0,1.0,0,2,105012399638|85213405493,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,148,1164
55506469700,Lu Y.,2,2,2,0,0,0,0,0,2,2,1.0,1.0,0,0,85114140783|85204053529,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",88,149,1164
